1.0568175092136586e-6	0.
1.0864256236170656e-6	0.
1.1168632477805612e-6	0.
1.148153621496883e-6	0.
1.1803206356517298e-6	0.
1.2133888504649774e-6	0.
1.247383514242943e-6	0.
1.2823305826560215e-6	0.
1.3182567385564072e-6	0.
1.3551894123510362e-6	0.
1.3931568029453032e-6	0.
1.4321878992735436e-6	0.
1.4723125024327192e-6	0.
1.5135612484362082e-6	0.
1.5559656316050746e-6	0.
1.5995580286146688e-6	0.
1.6443717232149318e-6	0.
1.6904409316432644e-6	0.
1.7378008287493755e-6	0.
1.7864875748520508e-6	0.
1.8365383433483467e-6	0.
1.8879913490962937e-6	0.
1.9408858775927785e-6	0.
1.99526231496888e-6	0.
2.051162178825566e-6	0.
2.1086281499332897e-6	0.
2.1677041048196946e-6	0.
2.228435149270304e-6	0.
2.290867652767773e-6	0.
2.3550492838960097e-6	0.
2.4210290467361783e-6	0.
2.488857318282391e-6	0.
2.558585886905646e-6	0.
2.630267991895382e-6	0.
2.703958364108844e-6	0.
2.7797132677592886e-6	0.
2.857590543374947e-6	0.
2.937649651961531e-6	0.
3.0199517204020163e-6	0.
3.104559588128356e-6	0.
3.191537855100762e-6	0.
3.2809529311311906e-6	0.
3.3728730865886895e-6	0.
3.4673685045253164e-6	5.221369903250997e-7
3.5645113342624427e-6	0.
3.664375746478333e-6	0.
3.767037989839089e-6	8.392923398210763e-6
3.8725764492161726e-6	0.
3.9810717055349725e-6	0.
4.0926065973001085e-6	0.
4.207266283844441e-6	0.
4.325138310350088e-6	0.00005973305134303265
4.4463126746910875e-6	0.
4.570881896148751e-6	0.
4.6989410860521546e-6	0.
4.830588020397727e-6	0.
4.965923214503361e-6	0.00006565899700435153
5.1050499997540635e-6	0.
5.248074602497726e-6	0.
5.395106225151276e-6	0.
5.5462571295791075e-6	0.
5.701642722807475e-6	0.00003652999507611559
5.861381645140287e-6	0.
6.025595860743578e-6	4.017707848234345e-6
6.194410750767816e-6	0.
6.367955209079159e-6	0.
6.546361740672749e-6	0.
6.729766562843179e-6	0.
6.918309709189366e-6	0.
7.1121351365332916e-6	0.
7.3113908348341746e-6	1.5291151326916284e-6
7.516228940182055e-6	0.
7.726805850957025e-6	0.
7.943282347242815e-6	0.000042476341947216525
8.165823713585925e-6	0.
8.394599865193976e-6	0.
8.629785477669703e-6	0.
8.87156012037961e-6	0.0000637434817283306
9.120108393559098e-6	0.
9.375620069258803e-6	1.0184351194555257e-6
9.638290236239706e-6	0.
9.908319448927677e-6	5.133883852897403e-6
0.00001018591388054117	0.000014689658203047766
0.000010471285480508997	0.
0.000010764652136298351	1.2490440210132882e-8
0.000011066237839776665	0.
0.00001137627285823431	3.1059088622107837e-7
0.00001169499391019871	0.
0.000012022644346174128	0.
0.000012359474334445104	0.00010187277458239423
0.000012705741052085416	3.581106482297856e-6
0.000013061708881318416	1.465137027710549e-7
0.00001342764961137864	0.000011657075558554524
0.00001380384264602885	0.
0.000014190575216890922	2.085984992309432e-7
0.000014588142602753485	0.
0.000014996848355023738	9.45972934593733e-6
0.000015417004529495592	8.406786719355738e-6
0.000015848931924611134	0.
0.000016292960326397226	0.
0.000016749428760264375	0.00003054886723844829
0.00001721868574986007	4.5610058669203e-8
